"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1877375026803900715","Thu Jan 09 16:01:41 +0000 2025","0","Maka dari itu rasanya tidak adil jika kita tidak memberi kesempatan Patrick Kluivert untuk membuktikan dirinya. Tentu semua ini juga harus dikawal dg sebaik mungkin yg jelas kita harus mendukung selalu timnas tanpa menjatuhkan pihak manapun.","1877385261945938390","","Area_Poser","in","","0","1","0","https://x.com/Area_Poser/status/1877385261945938390","1535142406181441542","Area_Poser"
"1876946978472366215","Thu Jan 09 15:59:48 +0000 2025","0","@ainurohman @rafifakram_ @Ebhi_gooner Mashokkk mas Wajib hukumnya nuntut hasil instan ke patrick kluivert","1877384791156252874","","ainurohman","in","","0","0","0","https://x.com/fadil_ainur/status/1877384791156252874","1155095514234249217","fadil_ainur"
"1877151285671014695","Thu Jan 09 15:59:20 +0000 2025","0","@The_RedsIndo Untuk para pembenci Patrick Kluivert kalian boleh saja mencaci nya sekarang tapi ketika nanti ia sukses membawa timnas lebih baik jangan sampai kalian menelan ludah sendiri.","1877384673212412200","","The_RedsIndo","in","Surabaya","0","0","0","https://x.com/Alcantarakinsle/status/1877384673212412200","1573360302975963158","Alcantarakinsle"
"1877384469809631373","Thu Jan 09 15:58:32 +0000 2025","1","Pergantian pelatih Timnas Indonesia dari Shin Tae-yong ke Patrick Kluivert turut memunculkan harapan baru bagi Marc Klok. https://t.co/RoZZlbYxm1","1877384469809631373","","","in","Jakarta","0","0","0","https://x.com/detiksport/status/1877384469809631373","135783107","detiksport"
"1877383983719141424","Thu Jan 09 15:56:36 +0000 2025","1","Wkwk lucu bgt emg bapak satu itu udah pake soft marketing Romano keliling podcast kok tetep salahin masyarakat? Kan ini udah bukan soal Shin-Tae yong tapi alasan Pssi pilih Patrick Kluivert yg simpel aja ga kompeten nutup peluang Timnas lolos ke Piala Dunia","1877383983719141424","","","in","Indonesia","0","1","0","https://x.com/gedeadnyanaa/status/1877383983719141424","69842092","gedeadnyanaa"
"1877375026803900715","Thu Jan 09 15:53:53 +0000 2025","1","Yg menjadi pertanyaan sekarang adalah lantas kenapa yg ditunjuk Kluivert bukannya Alex Pastoor? bukannya lebih baik Kluivert jadi direktur teknik saja? jawabannya kembali ke pernyataan awal tadi yg dimanfaatkan pertama adalah sosok besar dari Patrick Kluivert ini.","1877383300630675847","","Area_Poser","in","","0","1","0","https://x.com/Area_Poser/status/1877383300630675847","1535142406181441542","Area_Poser"
"1877383112407265559","Thu Jan 09 15:53:08 +0000 2025","0","Patrick Kluivert resmi ditunjuk sebagai pelatih Timnas Indonesia pada Rabu 8 Januari 2025. Ia di kontrak dua tahun. Dan langsung dibebani harapan untuk membawa Skuad Garuda terbang tinggi (lolos ke Piala Dunia 2026). #TimnasIndonesia #PatrickKluivert #PSSI https://t.co/kWWoCz0F4j","1877383112407265559","https://pbs.twimg.com/media/Gg3N-8kaMAELhXU.jpg","","in","Indonesia","0","0","0","https://x.com/mabok_bola/status/1877383112407265559","1804337160381960194","mabok_bola"
"1877344762237211011","Thu Jan 09 15:49:29 +0000 2025","0","@lemonade1401 @garagarabola_ Nah ini betul yg sangat di sayangkan kenapa pada nyerang pemain diasporanya ya.sampe Patrick Kluivert juga di serang yg ngak tau apa .sampe di kulitin masa lalunya.kalo mau serang ya serang aja yg buat statement ngaur.","1877382191120003524","","lemonade1401","in","","0","0","0","https://x.com/adeeirwan14/status/1877382191120003524","213318939","adeeirwan14"
"1877024466254901403","Thu Jan 09 15:45:26 +0000 2025","0","@aewin86 Ikuuttt... Sambil ngeliat taktiknya Patrick Kluivert ","1877381171606335665","","aewin86","in","","0","0","0","https://x.com/_kakron_2/status/1877381171606335665","1593671230019670016","_kakron_2"
"1877375026803900715","Thu Jan 09 15:42:08 +0000 2025","0","Yang selanjutnya adalah Patrick Kluivert ini tidak sendiri dia juga membawa gerbongnya. Kluivert datang dg Denny Landzaat dan Alex Pastoor dari keterangan salah satu pundit Landzaat akan diproyeksikan sbg pelatih U23 dan Pastoor akan mendampingi Kluivert sbg ahli strategi.","1877380341385801794","","Area_Poser","in","","0","1","0","https://x.com/Area_Poser/status/1877380341385801794","1535142406181441542","Area_Poser"
"1877370785997676910","Thu Jan 09 15:33:09 +0000 2025","2","@MafiaWasit Mbah grup wa anti STY iseh ono ora sih? opo wis ganti nama jadi Dukung Patrick Kluivert?","1877378081335423297","","MafiaWasit","in","Kota Yogyakarta, Yogyakarta","0","1","0","https://x.com/aardwi15/status/1877378081335423297","1923596941","aardwi15"
"1877355891105927348","Thu Jan 09 15:32:14 +0000 2025","59","@idextratime Mohon maaf pak @erickthohir saya mau komentar mslh track record. Perbedaan track record zidane n patrick kluivert adalah zidane melatih madrid tdk ada track record baik ataupun buruk sblmnya tp kluivert sudah ada track record melatih club n negara dan semuanya g ada yg memuaskan.","1877377852229976231","","idextratime","in","Brebes, Indonesia","0","1","2","https://x.com/agussediono82/status/1877377852229976231","1890056876","agussediono82"
"1877375026803900715","Thu Jan 09 15:32:03 +0000 2025","0","Oke selanjutnya adalah coba kita lihat sisi Positif atau sisi menguntungkannya dari kedatangan Patrick Kluivert ini. Seperti yg sudah kita tau Kluivert ini pernah menjadi pemain sepakbola yg mentereng di eranya dan membela banyak klub besar.","1877377806314680792","","Area_Poser","in","","0","1","0","https://x.com/Area_Poser/status/1877377806314680792","1535142406181441542","Area_Poser"
"1877377537933721771","Thu Jan 09 15:30:59 +0000 2025","1","Patrick Kluivert resmi jadi pelatih Timnas Indonesia. Meneer Belanda itu minta dukungan penuh pendukung skuad Garuda. https://t.co/J60AqV2jqr","1877377537933721771","","","in","Jakarta","1","1","0","https://x.com/detiksport/status/1877377537933721771","135783107","detiksport"
"1877375948850376879","Thu Jan 09 15:29:39 +0000 2025","77","@SeputarMadrid Nyamain seorang don carlo anceloti &amp; zidane dengan patrick kluivert sebagai pelatih aj udh keliatan ga ngerti bolanya yg komen gt ","1877377200909103365","","SeputarMadrid","in","","0","1","9","https://x.com/AurelioWidjaja/status/1877377200909103365","2149024837","AurelioWidjaja"
"1877242216181334479","Thu Jan 09 15:29:27 +0000 2025","0","@ariefatmojo_ Perjalanan Patrick Kluivert dimulai dari asterdam dong","1877377150019575852","","ariefatmojo_","in","","0","0","0","https://x.com/hinata_hyugaa10/status/1877377150019575852","1110168280449208320","hinata_hyugaa10"
"1877376097123266944","Thu Jan 09 15:25:16 +0000 2025","0","Bisa jadi kalau Patrick Kluivert ini hasil dari rekomendasi bung Towel.","1877376097123266944","","","in","","0","0","0","https://x.com/wisnu_aj1/status/1877376097123266944","983630285550993409","wisnu_aj1"
"1876978208886911015","Thu Jan 09 15:23:37 +0000 2025","0","@SiaranBolaLive Kalah lawan australia patrick kluivert out","1877375683544100916","","SiaranBolaLive","in","","0","0","0","https://x.com/RisaAgus/status/1877375683544100916","806371855","RisaAgus"
"1877375026803900715","Thu Jan 09 15:21:00 +0000 2025","1","Pemecatan STY dan datangnya Patrick Kluivert ini isunya mulai melebar hingga kemana-mana banyak yg terdampak dan salah satu yg terdampak adalah Mees Hilgerss.","1877375026803900715","","","in","","0","1","2","https://x.com/Area_Poser/status/1877375026803900715","1535142406181441542","Area_Poser"
"1877374921296216133","Thu Jan 09 15:20:35 +0000 2025","15","Ketum PSSI Erick Thohir bilang Timnas Indonesia sebagai macan tidur. Kini ada juru taktik baru yakni Patrick Kluivert bisakah bangunkan macan tidur tersebut? https://t.co/fbDN1lUUVj","1877374921296216133","","","in","Jakarta","3","22","1","https://x.com/detiksport/status/1877374921296216133","135783107","detiksport"
"1876854143257559336","Thu Jan 09 15:20:06 +0000 2025","0","@antivvvist @JagoooAyam @AndiePeci Ya itu saya jawab perspektif saya kalau mau cari datanya silakan plus pengalamannya banyak. susah ni kalau sdh pemuja sty ayo move on sama patrick kluivert","1877374796931149963","","antivvvist","in","Jakarta, Indonesia","0","1","0","https://x.com/lamarreofficial/status/1877374796931149963","2552673097","lamarreofficial"
"1877374692115329041","Thu Jan 09 15:19:41 +0000 2025","0","Patrick Kluivert akan memulai era baru bersama timnas Indonesia tentunya kedatangan Kluivert ini bisa memanggil pemain baru dan pemain yang dulu pernah bermain di timnas #Patrickkluivert https://t.co/gSenBo6ixa","1877374692115329041","https://pbs.twimg.com/media/Gg3GVIVaMAA3VAD.jpg","","in","Riau, Indonesia","0","0","0","https://x.com/NovaPadria24714/status/1877374692115329041","1848987253336653824","NovaPadria24714"
"1877374510065692917","Thu Jan 09 15:18:57 +0000 2025","0","Patrick kluivert akan menghancurkan mimpi Indonesia masuk piala dunia. Kita tunggu aja waktunya","1877374510065692917","","","in","","0","0","0","https://x.com/Capt_R25/status/1877374510065692917","1845429575624556549","Capt_R25"
"1877374464834547770","Thu Jan 09 15:18:47 +0000 2025","0"," PSSI optimistis dengan pengalaman dan kemampuan Patrick Kluivert Timnas Indonesia dapat meraih prestasi dan lolos ke Piala Dunia 2026 demikian tulis PSSI. #pacitan #pacitanku https://t.co/0eKTKkZ8Se","1877374464834547770","","","in","Pacitan Indonesia","0","0","0","https://x.com/Pacitanku/status/1877374464834547770","1394260704","Pacitanku"
"1877373819930701929","Thu Jan 09 15:16:13 +0000 2025","0","STY dan Patrick Kluivert ini sukses menenggelamkan isu OCCRP.","1877373819930701929","","","in","","0","0","0","https://x.com/Penggembiralin1/status/1877373819930701929","1356415533998960641","Penggembiralin1"
"1877373347849195560","Thu Jan 09 15:14:20 +0000 2025","0","gue termasuk yg shock n misuh2 dgn pemberhentian shin tae-yong sbg pelatih timnas. Tapi gue juga termasuk yg sempat menonton patrick kluivert saat menjadi tim oranye dulu. Dan saat itu gue ga kepikiran bahwa org ini suatu hari akan melatih timnas. Keren banget cuy Timnas kita.","1877373347849195560","","","in","di hatimu","0","1","0","https://x.com/Serendipity4111/status/1877373347849195560","1353286433256034304","Serendipity4111"
"1877347018718228841","Thu Jan 09 15:12:11 +0000 2025","13","@NOTASLIMBOY pengacara patrick kluivert https://t.co/nyIjZSaMRf","1877372806888829367","https://pbs.twimg.com/media/Gg3EnnjbMAAE8pD.jpg","NOTASLIMBOY","in","Lorne, Victoria","0","2","0","https://x.com/coldthem/status/1877372806888829367","3020429064","coldthem"
"1877372498599092348","Thu Jan 09 15:10:58 +0000 2025","0","Patrick Kluivert Resmi Jadi Pelatih Timnas Indonesia https://t.co/ZBdysZ0p8V","1877372498599092348","","","in","Jakarta","0","0","0","https://x.com/ElmaSyakur/status/1877372498599092348","1595762987020607489","ElmaSyakur"
"1877355891105927348","Thu Jan 09 15:10:31 +0000 2025","0","@idextratime Patrick Kluivert harus belajar dulu ke Pelatih Anchelotti / Zidane sebelum menyamai kualitas #ShinTaeYong utk melatih Timnas Garuda. Saran ini mirip dg legenda MU Wayne Rooney utk belajar dulu ke Pep Guardiola. #KluivertOut PSSI https://t.co/Kc3seiRaiF","1877372385449410919","https://pbs.twimg.com/media/Gg3EPANaMAMMOC-.jpg","idextratime","in","","0","0","0","https://x.com/sayno_KKN/status/1877372385449410919","1735636779192233984","sayno_KKN"
"1877335647586832428","Thu Jan 09 15:09:23 +0000 2025","1","@Titipan_Mafia Patrick Kluivert harus belajar dulu ke Pelatih Anchelotti / Zidane sebelum menyamai kualitas #ShinTaeYong utk melatih Timnas Garuda. Saran ini mirip dg legenda MU Wayne Rooney utk belajar dulu ke Pep Guardiola. #KluivertOut PSSI https://t.co/AXFSII8jD1","1877372100912029792","https://pbs.twimg.com/media/Gg3D-bbaMAExZ2j.jpg","Titipan_Mafia","in","","0","0","0","https://x.com/sayno_KKN/status/1877372100912029792","1735636779192233984","sayno_KKN"
"1877371698476912888","Thu Jan 09 15:07:47 +0000 2025","3","Patrick Kluivert jadi pelatih baru Timnas Indonesia. Tanpa menunggu waktu lama dua bulan lagi langsung ada ujian hadapi Australia dan Bahrain. https://t.co/mW9itvnpBX","1877371698476912888","","","in","Jakarta","0","0","0","https://x.com/detiksport/status/1877371698476912888","135783107","detiksport"
"1877368207797006514","Thu Jan 09 15:06:35 +0000 2025","0","@Bolalob Patrick Kluivert harus belajar dulu ke Pelatih Anchelotti / Zidane sebelum menyamai kualitas #ShinTaeYong utk melatih Timnas Garuda. Saran ini mirip dg legenda MU Wayne Rooney utk belajar dulu ke Pep Guardiola. #KluivertOut https://t.co/uEAUbcNtRV","1877371395270717651","https://pbs.twimg.com/media/Gg3DVX_aMAMP8Sf.jpg","Bolalob","in","","0","0","0","https://x.com/sayno_KKN/status/1877371395270717651","1735636779192233984","sayno_KKN"
"1877275957335150816","Thu Jan 09 15:03:41 +0000 2025","6","@snapzzmt Nggak bakal segaduh ini kemarin kalau dari awal Alex Pastoor ini yang di rumorkan gantiin STY dan Patrick Kluivert di jadiin kejutan sebagai asisten manager yang di tugaskan jadi magnet pemain keturunan","1877370668829876665","","snapzzmt","in","Kendari, Indonesia","0","0","0","https://x.com/amanrahmaneee/status/1877370668829876665","1393036208247246849","amanrahmaneee"
"1877370344610148444","Thu Jan 09 15:02:54 +0000 2025","0","Patrick bintang laut teman Spongebob ya bukan Patrick Kluivert itu","1877370469923299701","","rezagiovani","in","Somewhere","0","0","0","https://x.com/rezagiovani/status/1877370469923299701","95176059","rezagiovani"
"1877370246656340222","Thu Jan 09 15:02:01 +0000 2025","0","Oke. Anggap lah ada beberapa pemain diaspora yg dikritik netijen. Berapa banyak? Berapa % dibanding yg mau STY stay? Oke lah harus lepas STY. It s done anyway. Tapi knp harus Patrick Kluivert? Knp maksain pelatih belanda kalo cuma bisa dapet sekelas doi?","1877370246656340222","","","in","Bikini Bottom","0","0","0","https://x.com/MilanOutLoud/status/1877370246656340222","1498733456","MilanOutLoud"
"1877370003915477483","Thu Jan 09 15:01:03 +0000 2025","3","life of Manchester City fans in Indonesia tiba-tiba ada kabar mau beli : - Omar Marmoush - Abdukodir Khusanov - Vitor Reis - Oscar Bobb ikut latihan padahal butuh DM trus gimana nasib James McAtee anjir padahal belum kelar kaget gara-gara STY diganti Patrick Kluivert https://t.co/OVt1TIvKpm","1877370003915477483","https://pbs.twimg.com/media/Gg3CEY-aMAEvniR.jpg","","in","konohagakure ","0","1","1","https://x.com/xxatexxaichan/status/1877370003915477483","1726380146","xxatexxaichan"
"1877306594846789787","Thu Jan 09 14:59:48 +0000 2025","6","@mpong123 @anitaiflaatid bagian komunikasi yg bersih-bersih lewat omongan kalo patrick kluivert gagal","1877369687652315403","","mpong123","in","","0","0","0","https://x.com/PriaNPC/status/1877369687652315403","1133482939411386369","PriaNPC"
"1877369680131674184","Thu Jan 09 14:59:46 +0000 2025","0","Words muted: Patrick Kluivert ..hingga terbukti bisa mengangkat #TimnasIndonesia lebih tinggi dr era Shin Tae Yong","1877369680131674184","","","in","A little haven names Earth","0","1","1","https://x.com/bbasiyo/status/1877369680131674184","950439083335041025","bbasiyo"
"1877369561932247130","Thu Jan 09 14:59:18 +0000 2025","1"," Patrick Kluivert bertekad membawa timnas lolos piala dunia 2026 Ya kalo ngga gini tekadnya mending bang Komeng aja ga si jadi pelatih timnas? Paling ngga lucu dah.","1877369561932247130","","","in","Jakarta","0","0","0","https://x.com/Dianono/status/1877369561932247130","118382799","Dianono"
"1877369242674237802","Thu Jan 09 14:58:01 +0000 2025","2","pssi pertimbangkan charlie van houten atau mawar de jongh sebagai pelatih jika patrick kluivert tidak memenuhi ekspektasi","1877369242674237802","","","in","gelut ","0","2","0","https://x.com/fufufafuad/status/1877369242674237802","1121177258050248704","fufufafuad"
"1877368447602196963","Thu Jan 09 14:54:52 +0000 2025","0","Patrick Kluivert Ditunjuk PSSI untuk Menjadi Pelatih Baru Timnas Sepak Bola Indonesia Pernah Main di Ajax dan Barcelona https://t.co/uUitOOmzJZ","1877368447602196963","","","in","Jakarta","0","0","0","https://x.com/muryantina/status/1877368447602196963","2681542446","muryantina"
"1877368360494649477","Thu Jan 09 14:54:31 +0000 2025","1","PSSI Minta Patrick Kluivert Datangkan Tiga Pemain Berharga Ratusan Miliar Bergabung Timnas https://t.co/ygLVXmGO74","1877368360494649477","","","in","iNews Tower","0","0","0","https://x.com/officialinews_/status/1877368360494649477","132078023","officialinews_"
"1877351087981687198","Thu Jan 09 14:47:18 +0000 2025","1","perkara ga main total football disebut miskin taktik mah kocak aja anjir ancelotti disandingin sama patrick kluivert","1877366542117081499","","Carlossoshum55","in","Old, Magyarország","0","0","0","https://x.com/Carlossoshum55/status/1877366542117081499","570631220","Carlossoshum55"
"1877242313493328262","Thu Jan 09 14:42:42 +0000 2025","1","@ariefatmojo_ Ternyata karirnya bagus juga ya Patrick kluivert","1877365386632675805","","ariefatmojo_","in","Indonesia ","0","0","0","https://x.com/sesukahatimu23/status/1877365386632675805","3562148064","sesukahatimu23"
"1877365080930586916","Thu Jan 09 14:41:29 +0000 2025","0","Setelah keputusan PSSI memecat STY kini PSSI menunjuk pelatih Patrick Kluivert menjadi pelatih timnas namun banyak yg beranggapan bahwa keputusan PSSI ini blunder. #Ringbet88 #soccerodds_id #timnasindonesia https://t.co/hBBiDGLBtS","1877365080930586916","https://pbs.twimg.com/media/Gg29lEEaMAQDKHc.jpg","","in","","0","0","0","https://x.com/SocceroddsIdn/status/1877365080930586916","1769635026097025024","SocceroddsIdn"
"1877364804945318343","Thu Jan 09 14:40:23 +0000 2025","0","Tantangan Besar Menanti Patrick Kluivert https://t.co/eTXLUJrMAm","1877364804945318343","","","in","Bogor, Indonesia","0","0","0","https://x.com/MediaVoi/status/1877364804945318343","1578222594","MediaVoi"
"1877364534522032453","Thu Jan 09 14:39:19 +0000 2025","0","Suara Suporter Lampung untuk Patrick Kluivert dan Timnas Indonesia https://t.co/px8TEPiz5V","1877364534522032453","","","in","","0","0","0","https://x.com/VIVAcoid/status/1877364534522032453","41730943","VIVAcoid"
"1877355891105927348","Thu Jan 09 14:37:53 +0000 2025","95","@idextratime koreksi Patrick Kluivert bukan gada track record tapi track recordnya jelek","1877364172956021099","","idextratime","in","","0","0","2","https://x.com/Juliann_felix/status/1877364172956021099","1595084361820704768","Juliann_felix"
"1877353086760403143","Thu Jan 09 14:01:19 +0000 2025","0","@SeputarMadrid @diarioas Oh ini susunan dari pelatih yang katanya mirip Patrick Kluivert","1877354970615324970","","SeputarMadrid","in","Earth","0","0","0","https://x.com/TheLawlessX/status/1877354970615324970","1363744041272107014","TheLawlessX"
"1877354877317456227","Thu Jan 09 14:00:56 +0000 2025","0","Patrik Kuprit dipilih? Ya krn: 1. Piawai pengaturan score (PSSI asli) 2. Master Judol € 1 jt (Judi Bola bangkit) 3. No Exp/Target (no Beban) Coach Justin Tak Mau Tutupi Soal Patrick Kluivert Jangan Kaget saat Timnas Indonesia Lawan Australia Nanti https://t.co/frrbJ7QgVK","1877354877317456227","","","in","","0","0","0","https://x.com/s_mulyatie/status/1877354877317456227","232887930","s_mulyatie"
"1877242346791997788","Thu Jan 09 13:53:10 +0000 2025","0","@ariefatmojo_ Aku baru tahu loh Yang namanya patrick kluivert ini","1877352921597133199","","ariefatmojo_","in","Bali, Indonesia","0","0","0","https://x.com/Risayang__/status/1877352921597133199","3184673953","Risayang__"
"1877352123215544601","Thu Jan 09 13:50:00 +0000 2025","1","Eksklusif! Erick Thohir Ungkap Alasan Tunjuk Patrick Kluivert Latih Timnas Indonesia | STY OUT https://t.co/UMubxhtOgq","1877352123215544601","","","in","Indonesia","1","1","0","https://x.com/KompasTV/status/1877352123215544601","71436318","KompasTV"
"1877352065217003977","Thu Jan 09 13:49:46 +0000 2025","0","Target Patrick Kluivert Lolos kualifikasi piala dunia secara otomatis atau masuk babak kualifikasi fase ke 4 dan lolos world Cup Gagal? Ketum mundur Exco PSSI seluruh jajarannya ganti https://t.co/UBqYYXTzrB","1877352065217003977","https://pbs.twimg.com/media/Gg2xwNwa4AAMvbH.jpg","","in","","1","0","0","https://x.com/AcoyBk/status/1877352065217003977","1359071931153018881","AcoyBk"
"1877351086597538156","Thu Jan 09 13:45:53 +0000 2025","1","Si @AryaSinulingga samakan Don Carlo dgn Patrick Kluivert yg tidak jago teknik. Don Carlo latih AC Milan Chelsea Muenchen Real Madrid. Emang klub2 raksasa itu gak butuh teknik Don Carlo..?? Patrick Kluivert pernah latih klub besar apa?? Trs kok lu samakan. Bodat. ","1877351086597538156","","","in","","0","1","0","https://x.com/HalomoanHa91790/status/1877351086597538156","1766477518784380928","HalomoanHa91790"
"1877350990401159301","Thu Jan 09 13:45:30 +0000 2025","0","Patrick Kluivert Solusi misteri locker room pemain komunikasi strategi untuk menggapai asa mimpi skuad Garuda lolos world APLG secara otomatis knp tidak? Kita tunggu sisa 4 pertandingan skuad Garuda yang menentukan asa mimpi skuad Garuda rakyat Indonesia &amp; PSSI https://t.co/UaSyqR4qUd","1877350990401159301","https://pbs.twimg.com/media/Gg2wxg5aQAAFe-Y.jpg","","in","","1","0","0","https://x.com/AcoyBk/status/1877350990401159301","1359071931153018881","AcoyBk"
"1877350865079816553","Thu Jan 09 13:45:00 +0000 2025","53","Sergio van Dijk mengungkap sisi kepelatihan sang legenda Belanda Patrick Kluivert yang kini resmi menjadi pelatih Indonesia. #Indonesia #TimnasIndonesia https://t.co/DJZLFJVYNl","1877350865079816553","","","in","Indonesia","1","4","3","https://x.com/GOAL_ID/status/1877350865079816553","27197792","GOAL_ID"
"1877350864949559762","Thu Jan 09 13:45:00 +0000 2025","1","Kata Patrick Kluivert Usai Ditunjuk Jadi Pelatih Timnas: Bawa Lolos Piala Dunia! | STY OUT https://t.co/c9KJ3oOzDc","1877350864949559762","","","in","Indonesia","0","1","0","https://x.com/KompasTV/status/1877350864949559762","71436318","KompasTV"
"1877350089410118019","Thu Jan 09 13:41:55 +0000 2025","0","Dari pada Patrick Kluivert aku lebih suka Patrick yang ini... Patrick Star https://t.co/jABuKrD4XI","1877350089410118019","https://pbs.twimg.com/media/Gg2v9RdbAAAFBUq.jpg","","in","","0","0","0","https://x.com/zainielghony/status/1877350089410118019","1697896386908565504","zainielghony"
"1877242241368117253","Thu Jan 09 13:41:33 +0000 2025","0","@ariefatmojo_ jadi tau deh biografi tentang patrick kluivert","1877349998133707149","","ariefatmojo_","in","Indonesia","0","0","0","https://x.com/okebos_/status/1877349998133707149","2296460180","okebos_"
"1877349385518067877","Thu Jan 09 13:39:07 +0000 2025","2524","Marc Klok menyambut era baru Timnas Indonesia bersama coach Patrick Kluivert: Ketika Anda bermain sepak bola di Eropa Anda tidak banyak merasakan negara dan budaya (di Indonesia). Penting untuk menjadi jembatan itu. Bantuan itu dibutuhkan sedikit senioritas. Yang paling https://t.co/3JTGYVQPWd","1877349385518067877","https://pbs.twimg.com/media/Gg2vUUHaMAIJOo8.jpg","","in","","121","324","117","https://x.com/gilabola_ina/status/1877349385518067877","1170153265444442113","gilabola_ina"
"1877242177648292210","Thu Jan 09 13:38:06 +0000 2025","0","@ariefatmojo_ Jadi banyak banget bahasan Patrick Kluivert","1877349129220653171","","ariefatmojo_","in","handleby2","0","0","0","https://x.com/95libraz/status/1877349129220653171","1489557803018895361","95libraz"
"1877342729937571906","Thu Jan 09 13:35:40 +0000 2025","0","@patragumala Patrick Kluivert mah atheis kek coki","1877348515736703087","","patragumala","in","Emirates Stadium","0","0","0","https://x.com/jackran99a/status/1877348515736703087","1509023147936272389","jackran99a"
"1877028194991190085","Thu Jan 09 13:35:12 +0000 2025","0","@GIBOLofficial Fabrizio Romano justru heran kok bisa patrick kluivert berani latih indonesia. Apalagi indonesia terkenal dgn suporter menuntut tekanan tinggi. Makanya romano penasaran interview kluivert","1877348400959823963","","GIBOLofficial","in","في كل مكان","0","0","0","https://x.com/DuduRobot/status/1877348400959823963","1408048508741902341","DuduRobot"
"1877242216181334479","Thu Jan 09 13:32:46 +0000 2025","0","@ariefatmojo_ Patrick Kluivert di Ajax itu legendaris Masa mudanya di Ajax ngubah permainan dan ninggalin jejak abadi.","1877347787399893169","","ariefatmojo_","in","handle by admin ","0","0","0","https://x.com/settinggx/status/1877347787399893169","1555022434864345088","settinggx"
"1877347776524087428","Thu Jan 09 13:32:44 +0000 2025","1","PSSI Resmi Tunjuk Patrick Kluivert Sebagai Pelatih Baru Timnas Indonesia https://t.co/Gz0ND3xNLE lewat @Buser Online","1877347776524087428","","","in","","0","0","0","https://x.com/buseronline2022/status/1877347776524087428","1501104265812537349","buseronline2022"
"1877345845080895721","Thu Jan 09 13:25:03 +0000 2025","0","WELCOME PATRICK KLUIVERT. Masih menunggu jajaran full lengkap pelatih serta pelatih asal Indonesia mana yg akan diajak jadi staff beliau. Can't wait... Oh iya DIRTEK dan ROADMAP Sepakbola Indonesia nya mana woi PSSI","1877345845080895721","","","in","Jakarta Capital Region, Indone","0","0","0","https://x.com/officiallifc/status/1877345845080895721","1565869237","officiallifc"
"1877345831616979339","Thu Jan 09 13:25:00 +0000 2025","5","PSSI resmi menetapkan Patrick Kluivert sebagai pelatih baru Timnas Indonesia menggantikan Shin Tae-Yong. Apa yang membuat Erick Thohir begitu yakin? Simak dialognya dalam #ROSIKompasTV sesaat lagi hanya di KompasTV : https://t.co/rUTSoY7Gv2 https://t.co/2SifXD81Gc","1877345831616979339","https://pbs.twimg.com/media/Gg09DX0aMAEe3nP.jpg","","in","Indonesia","0","0","0","https://x.com/KompasTV/status/1877345831616979339","71436318","KompasTV"
"1877271991499051202","Thu Jan 09 13:23:43 +0000 2025","1","@anitaiflaatid semoga aja bagus Patrick Kluivert. https://t.co/1ex4JMfngt","1877345508970189118","","anitaiflaatid","in","Hougang, Singapore","0","0","0","https://x.com/risesknight121/status/1877345508970189118","1026714525360242688","risesknight121"
"1877240062783443072","Thu Jan 09 13:23:35 +0000 2025","0","@MuhamadNasir_79 Panik ? Hanya gara² satu nama mengorbankan sepakbola nasional ketidak warasan Coba ingat sewaktu STY datang mayoritas menolak dan meminta luis mila kembali persis seperti penolakan Patrick Kluivert ","1877345474107113560","","MuhamadNasir_79","in","","0","0","0","https://x.com/choymarkochoy/status/1877345474107113560","1444315955757080583","choymarkochoy"
"1877345408906649799","Thu Jan 09 13:23:19 +0000 2025","158","Sementara bliyow sakit bisa diganti Patrick Kluivert dulu mnurut ane... https://t.co/jwITU3kA4N https://t.co/A28NwZl4Ka","1877345408906649799","https://pbs.twimg.com/media/Gg2rsbFaMAAguZ6.jpg","","in","","1","37","23","https://x.com/WagimanDeep212_/status/1877345408906649799","55200751","WagimanDeep212_"
"1877345169646956954","Thu Jan 09 13:22:22 +0000 2025","0"," Pernyataan pertama Patrick Kluivert setelah diumumkan secara resmi sebagai pelatih baru timnas Indonesia. Targetnya jelas : Lolos ke Piala Dunia tahun depan. Link info : https://t.co/Womu4YLM4B https://t.co/LucRuA7vvg","1877345169646956954","https://pbs.twimg.com/ext_tw_video_thumb/1877345094002683910/pu/img/jsvGJL7QaalJviv7.jpg","","in","","0","0","0","https://x.com/belanggun1/status/1877345169646956954","1543436769383055360","belanggun1"
"1877343315512930777","Thu Jan 09 13:15:00 +0000 2025","2","Tak Lagi Percaya Proses Fans Timnas Indonesia Tuntut Patrick Kluivert Bawa Garuda ke Piala Dunia 2026 https://t.co/Xqd5ej0Nel.","1877343315512930777","","","in","Jakarta","0","0","1","https://x.com/okezonenews/status/1877343315512930777","47274731","okezonenews"
"1877343063556894772","Thu Jan 09 13:14:00 +0000 2025","0","Pieter Huistra yakin Patrick Kluivert bisa menjadikan Timnas Indonesia lebih gahar dari sebelumnya. Menurut Huistra kedatangan kolega senegaranya itu akan membawa warna baru di wajah tim Merah-Putih. https://t.co/81vCqQHG9m","1877343063556894772","","","in","JAKARTA","0","0","0","https://x.com/tribunSUPERBALL/status/1877343063556894772","626306017","tribunSUPERBALL"
